CardNo,CardCount,Money
181884,56,198.3
181886,57,260.0
181889,96,241.8
181890,102,438.50000000000006
181891,99,529.8
181892,110,419.1
181893,72,303.00000000000006
181895,144,364.9
181896,151,387.49999999999983
181897,1,51.8
181898,42,302.5
181899,245,629.0000000000007
181900,121,451.5000000000001
181901,71,215.4
181902,69,131.8000000000001
181903,73,382.70000000000005
181904,1,1.2
181905,172,612.0000000000001
181906,148,407.5600000000001
181907,113,392.40000000000015
181908,80,352.1
181909,48,190.59999999999997
181910,27,106.30000000000001
181911,7,29.7
181912,126,288.79999999999984
181913,101,502.4
181914,45,197.2
181915,74,403.7
181916,48,186.99999999999994
181917,5,14.6
181918,67,188.79999999999995
181919,94,395.79999999999995
181921,114,452.0
181922,1,152.7
181923,85,265.3
181924,1,50.46
181925,144,382.5999999999999
181926,109,269.99999999999994
181927,139,355.39999999999975
181928,112,556.5999999999999
181929,120,284.9999999999999
181930,87,151.79999999999993
181931,43,219.10000000000002
181932,35,251.6
181933,34,219.29999999999998
181934,29,75.30000000000001
181935,149,488.79999999999995
181936,24,106.0
181937,55,124.40000000000003
181938,73,184.7
181939,1,3.1
181940,127,292.1999999999999
181941,133,322.70000000000005
181942,147,349.79999999999995
181943,133,398.20000000000016
181944,89,193.59999999999997
181945,157,360.49999999999983
181946,132,293.09999999999997
181947,181,730.0999999999999
181948,90,488.7
181949,76,396.5
181950,34,156.8
181951,132,378.6999999999999
181952,121,355.79999999999995
181953,83,267.20000000000005
181956,60,384.0
181959,1,5.0
181960,59,182.8
181961,103,254.3
181962,62,200.0
181973,63,299.1
181975,109,719.0
181977,35,176.2
181979,40,167.79999999999998
181980,61,569.1
181982,120,369.20000000000005
181983,16,103.0
181984,73,584.8
181987,28,162.39999999999998
181989,35,191.39999999999998
181990,97,395.16
181994,72,392.3
181995,56,299.9
181996,107,569.2
181998,11,50.9
181999,105,391.20000000000005
182000,52,255.59999999999997
182002,58,112.38999999999999
182003,42,117.39999999999998
182004,55,293.2
182007,3,125.0
182009,48,276.79999999999995
182010,58,293.5
182012,72,343.9
182013,147,589.9999999999999
182014,52,172.29999999999998
182016,66,334.01000000000005
182019,93,416.70000000000016
182021,14,95.0
182022,39,209.59999999999997
182023,96,588.5000000000002
182024,79,520.3000000000001
182025,40,235.9
182026,46,148.29999999999998
182028,79,639.1000000000003
182029,102,553.5000000000001
182030,57,338.4
182031,80,408.6
182033,59,382.80000000000007
182034,41,264.29999999999995
182035,44,374.9
182037,55,352.6
182038,97,724.4000000000001
182039,107,569.1000000000001
182040,151,423.20000000000005
182041,137,411.0000000000003
182042,104,540.4999999999999
182043,39,161.5
182044,53,335.29999999999995
182045,38,101.00000000000001
182046,78,208.10000000000002
182047,68,211.10000000000005
182048,56,295.29999999999995
182049,108,342.2
182050,49,188.2
182051,65,201.5
182055,68,200.00000000000003
182057,87,246.4000000000001
182058,100,340.79999999999995
182059,52,303.1
182062,30,100.50000000000001
182063,76,173.3
182064,38,231.2
182065,85,149.99999999999997
182066,43,235.29999999999998
182070,58,138.1
182072,60,331.50000000000006
182073,58,151.89999999999998
182075,25,119.59000000000002
182076,15,48.2
182078,69,194.29999999999998
182079,103,305.30000000000007
182082,65,205.9
182083,63,404.79999999999995
182084,26,130.9
182085,41,118.39999999999999
182087,1,2.0
182089,92,671.3000000000001
182091,58,247.99999999999997
182092,75,280.6
182093,78,231.49999999999997
182094,76,330.20000000000005
182095,78,341.59999999999997
182096,54,259.2
182097,81,200.6
182098,131,488.0000000000002
182099,86,641.3000000000001
182100,1,114.8
182101,82,417.2000000000001
182102,43,277.7
182103,33,164.9
182104,45,296.3
182105,88,445.9
182106,60,284.90000000000003
182107,58,299.9
182108,64,376.30000000000007
182109,151,357.0000000000003
182110,66,412.9
182112,63,334.09999999999997
182114,104,424.7
182115,121,467.99999999999983
182117,101,540.4
182119,111,245.20000000000007
182120,121,404.0
182122,55,243.70000000000002
182124,166,438.2999999999999
182125,24,81.9
182126,39,178.4
182127,77,219.50000000000006
182128,11,68.5
182129,60,140.0
182130,147,389.7999999999997
182131,84,222.20000000000005
182132,84,373.59999999999997
182133,123,324.7999999999999
182134,78,343.7
182135,43,213.59999999999997
182136,117,396.99999999999983
182137,78,269.5
182138,146,393.5
182139,106,258.7
182141,29,200.50000000000003
182142,20,112.5
182143,66,340.9
182144,26,154.4
182145,10,78.7
182146,48,137.9
182147,36,153.2
182148,86,405.5999999999999
182150,38,150.6
182152,24,108.0
182154,31,195.9
182155,42,209.9
182156,132,462.5000000000001
182158,53,215.1
182159,46,268.4
182160,1,1.0
182161,4,11.1
182162,36,166.60000000000002
182163,29,192.0
182165,71,287.20000000000005
182166,27,149.0
182169,36,156.1
182170,67,331.19999999999993
182171,42,157.29999999999998
182172,77,338.4
182173,1,76.35
182174,105,650.3999999999999
182175,51,241.7
182176,42,201.1
182177,75,492.1
182178,42,160.2
182180,100,358.2000000000001
182181,42,141.20000000000002
182182,48,259.29999999999995
182183,56,196.7
182185,54,195.29999999999993
182186,89,231.3
182188,109,221.20000000000002
182189,74,262.09999999999997
182191,70,292.61
182192,61,268.5
182193,1,116.0
182194,70,238.79999999999993
182195,101,381.6
182196,118,461.7
182197,60,328.29999999999995
182198,77,373.9
182199,119,372.40000000000003
182200,108,387.20000000000005
182201,109,433.90000000000015
182202,114,393.49999999999994
182203,54,266.79999999999995
182204,56,165.99999999999997
182205,109,278.00000000000006
182206,102,382.9
182207,75,287.1
182208,97,262.29999999999995
182209,100,507.1499999999999
182210,133,462.9000000000001
182212,53,253.09999999999997
182213,154,304.3
182214,45,201.49999999999991
182215,90,386.3
182216,73,362.6
182219,70,231.9999999999999
182221,57,308.09999999999997
182222,69,398.6
182223,76,307.7
182224,15,69.2
182225,66,374.59999999999997
182226,56,211.39999999999998
182227,60,324.9
182231,51,227.29999999999995
182232,42,189.79999999999998
182234,59,355.6
182235,90,340.80000000000007
182236,76,341.80000000000007
182237,50,256.9
182238,135,616.3000000000005
182239,104,426.00000000000006
182240,52,260.4
182241,70,267.8
182243,45,136.6
182244,76,348.59999999999997
182245,10,49.300000000000004
182248,29,147.7
182249,50,240.8
182250,44,165.6
182252,82,431.0000000000003
182253,38,153.39999999999998
182254,37,179.1
182255,38,82.4
182256,31,176.9
182257,58,343.00000000000006
182258,58,289.9
182260,64,211.79999999999995
182261,49,278.7
182262,46,188.09999999999997
182263,41,273.29999999999995
182265,53,319.3
182266,27,128.4
182267,33,119.1
182268,33,125.99999999999999
182269,52,229.79999999999995
182270,136,352.7999999999999
182271,119,320.09999999999985
182272,58,250.96
182273,119,387.09999999999985
182274,173,408.6999999999998
182275,49,216.99999999999997
182276,78,241.0
182277,79,279.99999999999994
182278,106,414.0999999999999
182279,138,569.8999999999997
182280,31,208.1
182281,16,139.5
182282,43,200.39999999999998
182283,88,359.09999999999997
182284,50,265.4
182285,69,321.20000000000005
182288,72,176.20000000000005
182289,61,304.59999999999997
182290,73,383.2
182291,51,224.6
182292,40,150.59999999999997
182293,13,41.3
182294,88,246.69999999999996
182296,88,561.8000000000002
182297,66,213.50000000000006
182298,63,125.79999999999995
182299,68,302.2
182300,96,392.0999999999999
182301,95,363.2999999999999
182302,4,100.5
182303,118,287.7
182304,106,363.50000000000006
182305,26,70.4
182306,31,164.5
182307,40,123.6
182309,82,366.4999999999999
182310,1,244.4
182311,62,286.3
182312,61,245.09999999999994
182313,4,13.0
182317,79,249.89999999999998
182318,16,40.4
182319,43,269.9
182320,94,292.1
182322,44,173.59999999999997
182323,121,392.80000000000007
182325,63,198.7
182327,111,370.7
182328,51,211.90000000000003
182329,125,426.0
182331,65,243.7
182332,108,313.8
182333,99,398.19999999999976
182334,83,224.59999999999997
182335,72,226.39999999999998
182336,70,371.2
182337,97,312.4000000000001
182338,108,264.7
182339,27,116.59999999999998
182340,94,327.70000000000016
182341,109,209.30000000000004
182344,1,101.1
182345,128,317.4000000000001
182346,80,478.3000000000001
182347,60,402.99999999999994
182348,128,320.00000000000006
182349,85,216.1
182350,66,286.5
182351,91,186.9
182352,101,225.59999999999997
182354,72,548.1000000000001
182355,90,234.7
182356,118,291.40000000000003
182357,55,151.70000000000002
182358,51,259.40000000000003
182359,81,338.6
182360,103,297.7999999999999
182361,109,359.29999999999995
182362,6,21.5
182363,74,164.50000000000003
182364,70,350.2
182365,1,25.9
182366,104,327.99999999999994
182367,61,229.3
182370,115,240.10000000000005
182371,112,403.50000000000006
182373,65,335.30000000000007
182375,103,369.9
182376,100,277.4000000000001
182377,122,353.20000000000005
182378,128,242.09999999999994
182379,143,419.6999999999999
182380,138,349.5
182382,74,188.69999999999993
182383,57,278.5
182384,58,189.70000000000002
182385,65,393.6
182387,106,307.70000000000005
182388,38,141.1
182390,106,339.79999999999995
182391,89,195.40000000000003
182392,169,421.59999999999997
182393,114,403.6999999999999
182394,88,495.0000000000001
182395,57,395.9
182396,108,307.79999999999995
182398,72,302.3
182399,83,294.7
182400,28,99.9
182401,22,99.3
182402,109,258.5
182403,112,287.4
182404,84,371.0000000000002
182405,28,91.50000000000001
182406,14,74.1
182408,114,367.4
182409,29,55.199999999999996
182411,85,342.19999999999993
182412,96,434.1000000000001
182413,71,219.79999999999987
182414,84,439.69999999999993
182415,132,313.3999999999999
182417,73,100.19999999999997
182418,61,210.29999999999998
182420,34,105.9
182421,29,100.20000000000002
182422,92,260.1
182423,81,422.00000000000006
182424,80,243.19999999999985
182426,55,277.69999999999993
182427,84,346.20000000000005
182428,43,195.5
182429,121,378.2
182430,26,349.7
182431,68,134.70000000000005
182432,116,459.40000000000003
182433,60,271.4
182434,69,225.79999999999993
182435,78,339.2000000000001
182436,77,314.7
182437,3,12.5
182438,48,137.1
182439,57,204.9
182441,69,130.50000000000006
182443,87,287.2
182444,57,185.60000000000002
182445,85,415.90000000000003
182447,128,365.3999999999999
182448,32,100.39999999999999
182449,16,74.0
182452,81,344.69999999999993
182453,77,265.8
182455,103,428.09999999999997
182456,164,534.7000000000005
182457,32,122.39999999999999
182458,75,283.7
182459,130,474.70000000000016
182460,75,249.4
182461,99,413.8000000000001
182462,68,433.4
182463,8,43.9
182464,79,443.5
182465,81,206.89999999999995
182467,57,260.09999999999997
182469,102,333.79999999999995
182470,55,166.1
182471,70,246.5
182472,79,168.10000000000002
182473,39,190.70000000000002
182474,127,485.40000000000015
182475,78,347.4000000000001
182476,53,228.1
182477,88,133.70000000000002
182478,112,317.29999999999995
182479,75,200.10000000000005
182480,28,131.29999999999998
182481,73,218.39999999999992
182482,66,300.90000000000003
182483,56,209.3
182484,32,218.0
182485,129,552.7000000000002
182486,50,112.39999999999999
182487,93,245.10000000000002
182488,1,0.3
182490,28,67.1
182491,32,193.2
182492,103,472.2000000000001
182493,99,319.5000000000001
182494,39,155.9
182495,135,359.40000000000003
182496,43,152.50000000000003
182497,85,486.60000000000025
182498,113,292.9999999999999
182499,64,279.2
182500,145,368.29999999999995
182501,81,269.6
182503,25,75.70000000000002
182505,85,282.09999999999997
182506,63,204.99999999999997
182507,55,239.59999999999994
182508,102,440.0000000000002
182511,11,19.799999999999997
182513,81,232.59999999999994
182514,31,165.9
182517,67,310.4
182518,77,359.2000000000001
182519,49,232.79999999999998
182520,1,237.3
182521,52,330.5
182522,75,233.40000000000003
182523,41,189.00000000000003
182524,81,211.0
182525,68,220.99999999999994
182526,126,506.0000000000001
182527,107,583.8000000000002
182532,111,733.0
182534,72,551.9
182535,57,302.1
182536,27,130.8
182538,3,11.0
182539,54,300.3
182542,79,264.0
182543,160,576.2000000000003
182545,76,382.70000000000005
182546,55,267.7
182547,74,396.4000000000001
182548,35,327.7000000000001
182550,17,76.7
182551,91,411.5
182552,52,229.39999999999995
182553,52,222.3
182554,1,23.7
182555,96,282.0
182556,35,147.49999999999997
182557,89,361.8999999999999
182558,10,46.0
182559,49,209.8
182560,116,317.4
182561,34,209.29999999999998
182563,27,69.49999999999999
182564,82,281.9
182565,87,290.79999999999995
182569,81,341.9
182570,104,439.10000000000025
182571,27,146.7
182573,69,357.9
182574,1,85.0
182576,32,161.6
182577,90,317.2
182578,102,541.7
182579,94,438.1000000000003
182580,116,303.90000000000003
182581,94,364.70000000000005
182583,100,505.3000000000001
182584,125,456.50000000000006
182585,3,20.2
182586,76,311.0
182587,78,282.5
182588,58,207.60000000000002
182589,26,104.7
182590,108,307.59999999999997
182591,75,404.5
182592,103,422.90000000000015
182593,73,338.70000000000005
182594,73,306.8
182595,78,310.29999999999995
182596,89,515.5
182597,98,648.8000000000002
182598,87,191.80000000000004
182599,33,241.0
182600,10,36.8
182601,109,661.4
182602,45,326.00000000000006
182603,111,510.9000000000002
182604,183,412.87999999999994
182605,118,274.59999999999985
182607,91,556.0000000000001
182609,92,457.49999999999994
182612,193,646.0900000000006
182613,90,290.09999999999997
182614,129,310.6
182615,153,416.10000000000025
182617,60,265.6
182618,68,357.09999999999997
182619,52,303.9
182620,81,413.6
182622,151,412.99999999999983
182623,103,378.40000000000003
182624,79,258.50000000000006
182626,71,166.70000000000005
182628,56,187.20000000000005
182629,52,278.69999999999993
182630,50,216.00000000000003
182631,55,325.4
182632,90,402.50000000000006
182635,75,273.6
182636,30,134.89999999999998
182637,55,172.79999999999998
182639,1,43.7
182640,46,205.19999999999996
182642,67,333.70000000000016
182643,84,368.60000000000014
182644,39,96.80000000000003
182646,48,201.29999999999995
182647,81,198.39999999999998
182648,12,47.4
182649,60,227.29999999999998
182651,53,230.79999999999998
182652,95,371.19999999999993
